starId,movieId
"nm9424844","JoS16",
"nm9425852","JoS16",
"nm9425139","JoS16",
"nm0","Z3520",
"nm9428412","JoS13",
"nm9428675","JoS13",
"nm9431472","JoS13",
"nm9424678","JoS13",
"nm9429411","CD29",
"nm9430799","CD29",
"nm9425747","CD29",
"nm9426316","CD29",
"nm9427171","CD29",
"nm9428415","CD29",
"nm9425476","CD29",
"nm9428711","CD29",
"nm9428002","CD29",
"nm9423503","WBe15",
"nm9430150","WBe15",
"nm9441270","WBe15",
"nm9435239","WBe15",
"nm9428932","WBe15",
"nm9423517","CD28",
"nm9429411","CD28",
"nm9428965","CD28",
"nm9427171","CD28",
"nm0","JLo13",
"nm9436189","JMP10",
"nm9436190","JMP10",
"nm9429964","JMP10",
"nm9423497","JMP10",
"nm9423460","LuH10",
"nm9423181","JLo11",
"nm9423733","JLo11",
"nm9427668","CD22",
"nm9431829","CD22",
"nm9431831","CD22",
"nm9426744","CD22",
"nm9425770","CD22",
"nm9425835","CD22",
"nm9431832","CD22",
"nm9431830","CD22",
"nm9426425","ALs10",
"nm9427807","ALs10",
"nm9425980","ALs10",
"nm9425060","MR21",
"nm9426679","MR21",
"nm9423806","MR21",
"nm9425891","MR21",
"nm9434575","MR21",
"nm0","ACy32",
"nm0","TgG8",
"nm9435560","ISz10",
"nm9435561","ISz10",
"nm9429964","ISz10",
"nm9429964","ISz10",
"nm9426549","IvM10",
"nm9426612","IvM10",
"nm9429595","IvM10",
"nm0","MSa16",
"nm0","JVl10",
"nm9425838","JLM16",
"nm9429964","JLM16",
"nm9429194","JLM16",
"nm9424219","JLM16",
"nm9424614","JLM16",
"nm9427143","JLM16",
"nm9428241","JLM16",
"nm0","MSa19",
"nm9429194","JLM17",
"nm9423923","JLM17",
"nm9425718","JLM17",
"nm9424424","JLM17",
"nm9426552","JLM17",
"nm9427171","JLM17",
"nm9434204","JLM17",
"nm9424248","JLM17",
"nm9436134","JLM17",
"nm9429009","JLM17",
"nm9425251","ACy38",
"nm9426825","ACy38",
"nm9430119","ACy38",
"nm9430120","ACy38",
"nm9428993","MR29",
"nm9429316","MR29",
"nm9429848","MR29",
"nm9424392","MR29",
"nm9437896","MR29",
"nm9425873","MR29",
"nm9437897","MR29",
"nm9427308","MR29",
"nm9437898","MR29",
"nm9437899","MR29",
"nm9424898","MR29",
"nm9429964","SSC1",
"nm9426406","SSC1",
"nm9427871","SSC1",
"nm9425399","SSC1",
"nm9424427","SSC1",
"nm0","ACy34",
"nm9425060","MR25",
"nm9426224","MR25",
"nm9426317","MR25",
"nm9424281","MR25",
"nm9425316","MR25",
"nm9437895","MR25",
"nm9428594","JMa60",
"nm9426750","JMa60",
"nm9428128","JMa60",
"nm9427581","JMa60",
"nm9425528","JMa60",
"nm9426320","JMa60",
"nm9425125","JMa60",
"nm9426972","JMa60",
"nm0","MA13",
"nm0","ACh10",
"nm9428853","JLM14",
"nm9423781","JLM14",
"nm9423654","JLM14",
"nm9426296","JLM14",
"nm0","JLM15",
"nm9425353","JLM12",
"nm9423781","JLM12",
"nm9425295","JLM12",
"nm9426374","JLM12",
"nm9423960","JLM12",
"nm9436131","JLM12",
"nm9426937","JLM12",
"nm9427912","JLM12",
"nm9426003","JLM12",
"nm9427581","JLM12",
"nm9437519","MHa10",
"nm9431926","MHa10",
"nm9428220","MHa10",
"nm9431473","MHa10",
"nm9425274","JLM13",
"nm9429038","JLM13",
"nm9436132","JLM13",
"nm9423694","JLM13",
"nm9423787","JLM13",
"nm9425445","JLM13",
"nm9433300","JLM13",
"nm9428713","JLM13",
"nm9433287","JLM13",
"nm9426835","JLM13",
"nm9436133","JLM13",
"nm9429726","JLM10",
"nm9428067","JLM10",
"nm9424530","JLM10",
"nm9424600","JLM10",
"nm9424563","JLM10",
"nm9429255","JLM10",
"nm9427077","JLM11",
"nm9429964","LPo10",
"nm9437233","LPo10",
"nm9437234","LPo10",
"nm9437235","LPo10",
"nm9437236","LPo10",
"nm9429964","LPo10",
"nm9429964","LPo10",
"nm9428678","CD33",
"nm9429586","CD33",
"nm9425078","CD33",
"nm9429855","CD33",
"nm9431833","CD33",
"nm9431834","CD33",
"nm9426248","ACy20",
"nm9426866","ACy20",
"nm9430118","ACy20",
"nm9423923","MR11",
"nm9423681","MR11",
"nm9429675","MR11",
"nm9431547","MR11",
"nm9429574","MR11",
"nm9424549","MR11",
"nm9437887","MR11",
"nm9424471","MR11",
"nm9425906","MR11",
"nm9425678","MR11",
"nm9426651","MR11",
"nm9426677","MR11",
"nm9427640","MR12",
"nm9437888","MR12",
"nm9423717","MR12",
"nm9424185","MR12",
"nm9423401","MR12",
"nm9429160","RoT20",
"nm9439626","RoT20",
"nm9426476","RoT20",
"nm9439627","RoT20",
"nm0","ACy22",
"nm9424760","MR13",
"nm9424347","MR13",
"nm9423121","MR13",
"nm9433568","MR13",
"nm9429096","MR13",
"nm9425647","MR13",
"nm9437889","MR13",
"nm9424318","CGy10",
"nm9423179","MR19",
"nm9427503","MR19",
"nm9423606","MR19",
"nm9437894","MR19",
"nm9427550","MR19",
"nm9427000","MR19",
"nm0","ACy29",
"nm9428259","MGo10",
"nm9430355","MGo10",
"nm9432217","MGo10",
"nm9426437","MGo10",
"nm9437514","MGo10",
"nm9437515","MGo10",
"nm9437516","MGo10",
"nm9426214","MR14",
"nm9423157","MR14",
"nm9437890","MR14",
"nm9425112","MR14",
"nm9427472","MR14",
"nm9429650","MR14",
"nm9425914","MR14",
"nm9425573","MR14",
"nm9425708","MR15",
"nm9424302","MR15",
"nm9424891","MR15",
"nm9425078","MR15",
"nm9429931","MR15",
"nm9437891","MR15",
"nm9426871","MR15",
"nm9429143","JMa50",
"nm9436167","JMa50",
"nm0","ACy26",
"nm9427102","MR17",
"nm9423906","MR17",
"nm9427855","MR17",
"nm9423327","MR17",
"nm9427609","MR17",
"nm9426213","MR17",
"nm9428897","MR17",
"nm9437892","MR17",
"nm9437893","MR17",
"nm9423927","SRa5",
"nm9440417","SRa5",
"nm9428891","SRa5",
"nm9440418","SRa5",
"nm9440419","SRa5",
"nm9440420","SRa5",
"nm9440421","SRa5",
"nm9440422","SRa5",
"nm9440423","SRa5",
"nm9427924","SRa5",
"nm9433991","SRa5",
"nm9440424","SRa5",
"nm9440425","SRa5",
"nm9440426","SRa5",
"nm9432555","SRa5",
"nm9440427","SRa5",
"nm9428078","SRa5",
"nm9440428","SRa5",
"nm9423311","MSa12",
"nm9428453","MSa12",
"nm9423535","MSa12",
"nm9437994","MSa12",
"nm9426462","MSa12",
"nm9424065","MSa12",
"nm9427878","MSa12",
"nm9426419","MSa12",
"nm9427164","MSa12",
"nm9426584","GrC1",
"nm9428973","GrC1",
"nm9428782","GrC1",
"nm0","JLo35",
"nm0","TgG1",
"nm9426954","JLo30",
"nm9427800","JLo30",
"nm9424034","JLo30",
"nm9426360","JLo30",
"nm9429919","JLo30",
"nm9426435","JLo30",
"nm9426882","JLo30",
"nm9428581","JLo30",
"nm0","GrC5",
"nm0","PHw8",
"nm9424202","HuF8",
"nm9424047","HuF8",
"nm9423311","MSa10",
"nm9428453","MSa10",
"nm9423683","MSa10",
"nm9425965","MSa10",
"nm9424386","MSa10",
"nm9437992","MSa10",
"nm9436538","MSa10",
"nm9431039","MSa10",
"nm9437993","MSa10",
"nm9431701","CBt3",
"nm9437877","MPr4",
"nm9437878","MPr4",
"nm9437879","MPr4",
"nm9428145","MPr6",
"nm9437880","MPr6",
"nm9428747","MPr6",
"nm9424671","MPr1",
"nm9426130","MPr1",
"nm0","DnA10",
"nm0","SuH2",
"nm0","SuH1",
"nm9440211","ShI50",
"nm9440212","ShI50",
"nm9433652","MSr10",
"nm9424213","MSr10",
"nm9438031","MSr10",
"nm9438032","MSr10",
"nm9438033","MSr10",
"nm9429964","ShI52",
"nm9429964","ShI52",
"nm9429964","ShI52",
"nm0","AMv10",
"nm9429964","ShI55",
"nm9427345","KCo20",
"nm9430416","KCo20",
"nm9423639","KCo20",
"nm9424472","KCo20",
"nm9425852","KCo20",
"nm0","LGB10",
"nm0","LFa10",
"nm9427149","KCo22",
"nm9424766","KCo22",
"nm9425364","KCo22",
"nm9429572","KCo22",
"nm9428373","KCo22",
"nm9423815","KCo22",
"nm9424594","KCo22",
"nm9427093","MA38",
"nm9437341","MA38",
"nm9423262","MA38",
"nm9426657","KCo25",
"nm9428480","KCo25",
"nm9424472","KCo25",
"nm9426825","GPC5",
"nm9425708","GPC5",
"nm9426547","GPC5",
"nm9428774","GPC5",
"nm9429274","GPC5",
"nm9429095","GPC5",
"nm9425274","GPC5",
"nm9426622","GPC5",
"nm9429419","GPC5",
"nm9428967","GPC5",
"nm9429376","GPC5",
"nm9428849","GPC5",
"nm9426588","GPC5",
"nm9424793","SdG1",
"nm9431226","SdG1",
"nm9440117","SdG1",
"nm9440118","SdG1",
"nm9437500","SdG1",
"nm9440119","SdG1",
"nm0","JMa70",
"nm9428199","CGl115",
"nm9424649","CGl115",
"nm9425119","MR34",
"nm9424638","MR34",
"nm9435634","MR34",
"nm9437903","MR34",
"nm9437904","MR34",
"nm9431808","MR34",
"nm9437905","MR34",
"nm9430380","MR34",
"nm0","IDe1",
"nm9429103","MR30",
"nm9424790","MR30",
"nm9428979","MR30",
"nm9426961","MR30",
"nm9429559","MR30",
"nm9429650","MR30",
"nm9429718","MR30",
"nm9427659","MR30",
"nm9428132","MR30",
"nm9437900","MR30",
"nm9437901","MR30",
"nm9429650","MR30",
"nm9437902","MR30",
"nm9425457","PHy6",
"nm9423825","PHy6",
"nm9429413","PHy6",
"nm9429615","PHy6",
"nm9428849","PHy6",
"nm9425914","PHy6",
"nm9428623","PHy6",
"nm9423648","PHy6",
"nm9425133","PHy7",
"nm9433383","PHy7",
"nm9428062","PHy7",
"nm9427158","PHy7",
"nm9427094","PHy7",
"nm9428567","PHy7",
"nm9429302","DnR10",
"nm0","JVl12",
"nm0","TDe1",
"nm9424302","PHy9",
"nm9423761","PHy9",
"nm9428827","PHy9",
"nm9427015","PHy9",
"nm9429023","PHy9",
"nm0","GeG10",
"nm9427771","JLM20",
"nm9427771","JLM20",
"nm9423958","JLM20",
"nm9423958","JLM20",
"nm9424127","JLM20",
"nm9425686","CaR27",
"nm9431665","CaR27",
"nm0","JHL8",
"nm9439729","RSd10",
"nm9423750","RSd10",
"nm9427055","CaR22",
"nm9429382","CaR22",
"nm9429586","CaR22",
"nm9423554","CaR22",
"nm9429964","CaR22",
"nm9431663","CaR22",
"nm9431664","CaR22",
"nm9425116","JHL6",
"nm9429722","JHL6",
"nm9426937","JHL6",
"nm9425337","JHL7",
"nm9427055","CaR24",
"nm9429308","CaR24",
"nm9429214","CaR24",
"nm9427055","CaR21",
"nm9427985","CaR21",
"nm9423106","CaR21",
"nm9426938","CaR21",
"nm9424956","CaR21",
"nm9427055","CaR20",
"nm9429580","CaR20",
"nm9428608","CaR20",
"nm9428294","CaR20",
"nm9432411","Z9676",
"nm9427875","Z9676",
"nm9433545","Z9676",
"nm9427645","RGr10",
"nm9426331","RGr10",
"nm9423510","RGr10",
"nm9428321","BuR25",
"nm9428747","BuR25",
"nm9425315","PBo11",
"nm9425836","PBo11",
"nm9428384","PBo11",
"nm9429098","PBo11",
"nm9432424","PBo11",
"nm9437433","PBo11",
"nm9425668","PBo11",
"nm9438582","PBo11",
"nm9437433","PBo11",
"nm9426682","Z9672",
"nm9428767","CBu8",
"nm9431715","CBu8",
"nm0","SlV10",
"nm0","CBu6",
"nm9424553","Z9680",
"nm0","PBo18",
"nm9441570","xOz10",
"nm0","ToH14",
"nm9426277","WlN10",
"nm9429826","WlN10",
"nm9423794","WlN10",
"nm9427302","CaR38",
"nm9430837","CaR38",
"nm9431671","CaR38",
"nm9431672","CaR38",
"nm9431673","CaR38",
"nm9431674","CaR38",
"nm9431675","CaR38",
"nm9426277","WlN12",
"nm9429826","WlN12",
"nm9428325","WlN12",
"nm9432200","WlN12",
"nm9441447","WlN12",
"nm9424156","PBo15",
"nm9429075","PBo15",
"nm9434967","PBo15",
"nm9423308","CaR35",
"nm9429914","CaR35",
"nm9425034","CaR35",
"nm9427608","CaR35",
"nm9428210","CaR35",
"nm9431666","CaR30",
"nm9423402","CaR30",
"nm9429964","CaR30",
"nm9429964","CaR30",
"nm9429964","CaR30",
"nm9431667","CaR30",
"nm9423181","CaR31",
"nm9424912","CaR31",
"nm9431668","CaR31",
"nm9431669","CaR31",
"nm9425090","CaR31",
"nm9429023","CaR31",
"nm9428216","CaR31",
"nm9431670","CaR31",
"nm9431485","CaR31",
"nm0","DdD10",
"nm0","PMo19",
"nm9436781","KKw10",
"nm9424491","KKw10",
"nm9426959","KKw10",
"nm9431785","KKw10",
"nm9436782","KKw10",
"nm9436783","KKw10",
"nm9436784","KKw10",
"nm9438783","PMo17",
"nm9438784","PMo17",
"nm9432241","PMo17",
"nm9429964","PMo17",
"nm9427547","Z9689",
"nm9438780","PMo12",
"nm9438781","PMo12",
"nm9429964","PMo12",
"nm9429964","PMo12",
"nm9427547","Z9688",
"nm0","HuJ5",
"nm9438618","PeB10",
"nm9438619","PeB10",
"nm9438620","PeB10",
"nm9438621","PeB10",
"nm9427092","Z9685",
"nm9428018","PBo22",
"nm9438780","PMo15",
"nm9427314","PMo15",
"nm9429964","PMo15",
"nm9429964","PMo15",
"nm9429964","PMo15",
"nm9429964","PMo15",
"nm9423958","PBo20",
"nm9423906","PBo20",
"nm9424908","PBo20",
"nm9425818","PBo20",
"nm9425598","PBo20",
"nm9428278","PBo20",
"nm9438780","PMo13",
"nm9438782","PMo13",
"nm9423779","ToH10",
"nm9425048","ToH10",
"nm9426204","ToH10",
"nm9423911","ToH10",
"nm9425080","ToH10",
"nm9429717","ToH10",
"nm9431343","Z9691",
"nm9429964","Z9691",
"nm9429964","Z9691",
"nm9429964","Z9691",
"nm9429964","Z9691",
"nm9429964","Z9691",
"nm9423786","ACy10",
"nm9423132","ACy10",
"nm9428283","ACy10",
"nm9428321","BuR10",
"nm9428266","BuR10",
"nm9429691","BuR10",
"nm9426072","BuR10",
"nm0","ACy16",
"nm9430116","ACy14",
"nm9430117","ACy14",
"nm9439412","RiS10",
"nm9430684","RiS10",
"nm9439413","RiS10",
"nm9439414","RiS10",
"nm9437081","RiS10",
"nm0","HDc10",
"nm0","HRi4",
"nm9423694","FMD3",
"nm9426750","FMD3",
"nm9429853","FMD3",
"nm9433446","FMD3",
"nm9433447","FMD3",
"nm9424221","FMD3",
"nm9433448","FMD3",
"nm9433449","FMD3",
"nm9433450","FMD3",
"nm9433451","FMD3",
"nm9433452","FMD3",
"nm9433453","FMD3",
"nm0","RaH7",
"nm9432262","PMo22",
"nm9438785","PMo22",
"nm9430020","PMo22",
"nm9438786","PMo22",
"nm9438780","PMo22",
"nm9428069","PMo22",
"nm9441760","Z9696",
"nm9441761","Z9696",
"nm0","PMo20",
"nm9426676","Z9697",
"nm9428561","Z9697",
"nm9438787","PMo27",
"nm9438788","PMo27",
"nm9425220","Z9695",
"nm9430942","Z9695",
"nm9429416","CBw9",
"nm9423411","CBw9",
"nm9424786","CBw9",
"nm9437583","MiP10",
"nm9437584","MiP10",
"nm9424330","PMo24",
"nm9427422","PMo24",
"nm9429223","PMo24",
"nm9425510","PMo24",
"nm9429766","PMo24",
"nm9427342","PMo24",
"nm9439313","RGr30",
"nm9439314","RGr30",
"nm9439315","RGr30",
"nm9439316","RGr30",
"nm9439317","RGr30",
"nm9439318","RGr30",
"nm9439319","RGr30",
"nm9439320","RGr30",
"nm9439321","RGr30",
"nm9439322","RGr30",
"nm9439323","RGr30",
"nm9439324","RGr30",
"nm9439325","RGr30",
"nm9439326","RGr30",
"nm9439327","RGr30",
"nm9427088","Z9693",
"nm9428875","Z9693",
"nm0","PMo30",
"nm9423910","CaR15",
"nm9431662","CaR15",
"nm9423535","CaR15",
"nm9428057","CaR15",
"nm9425288","CaR15",
"nm9428932","CaR15",
"nm9424514","CaR15",
"nm9426020","CaR15",
"nm9429117","CaR15",
"nm9428810","CaR15",
"nm9424351","CaR15",
"nm9429057","CaR15",
"nm9428321","BuR20",
"nm9429580","BuR20",
"nm9426316","BuR20",
"nm9428829","BuR20",
"nm9430208","BuR20",
"nm9424841","BuR20",
"nm9425927","BuR20",
"nm9425284","PlB2",
"nm9427452","PlB2",
"nm9425008","PlB2",
"nm9432285","PlB2",
"nm9427736","PlB2",
"nm9424514","PlB2",
"nm9424325","PlB2",
"nm9429964","PlB2",
"nm9429964","PlB2",
"nm9429964","PlB2",
"nm9429964","PlB2",
"nm9426653","PlB2",
"nm0","MuB10",
"nm9423366","MRo10",
"nm9428875","MRo10",
"nm9427766","MRo10",
"nm0","HDc20",
"nm9430780","PAl14",
"nm9423093","PAl14",
"nm9437467","PAl14",
"nm9438538","PAl14",
"nm9438539","PAl14",
"nm9429964","PAl14",
"nm9428321","BuR14",
"nm9425060","BuR14",
"nm9424624","BuR14",
"nm9429856","BuR14",
"nm9428294","BuR14",
"nm9423573","BuR14",
"nm9428996","BuR14",
"nm9425029","BuR14",
"nm9427731","BuR14",
"nm9426850","BuR14",
"nm9427228","BuR14",
"nm9423404","PAl12",
"nm9423093","PAl12",
"nm9436964","PAl12",
"nm9438536","PAl12",
"nm9438537","PAl12",
"nm9429964","PAl12",
"nm9429964","PAl12",
"nm0","RSS10",
"nm9427112","PAl10",
"nm9425570","PAl10",
"nm9438535","PAl10",
"nm9426986","PAl10",
"nm9424647","PAl10",
"nm9423441","PAl10",
"nm9423404","PAl10",
"nm9432109","MDw10",
"nm9437476","MDw10",
"nm9429964","MDw10",
"nm9429964","MDw10",
"nm0","JGo3",
"nm9424649","MPi23",
"nm9426050","MPi23",
"nm0","MPi20",
"nm0","LeJ26",
"nm0","LeJ20",
"nm0","HDc30",
"nm9423380","PhK50",
"nm9425729","PhK50",
"nm9424954","PhK50",
"nm9437145","PhK50",
"nm0","PrH10",
"nm0","PrH11",
"nm0","PrH12",
"nm0","HDc35",
"nm9424654","IDk3",
"nm9427763","IDk3",
"nm9425708","IDk3",
"nm9434084","GnA10",
"nm9434085","GnA10",
"nm9434086","GnA10",
"nm9429964","GnA10",
"nm0","MPi11",
"nm0","IDk6",
"nm0","RlK10",
"nm9424654","IDk4",
"nm9425944","IDk4",
"nm0","MPi10",
"nm9429964","GnA13",
"nm0","SRi8",
"nm0","SRi9",
"nm0","MPi13",
"nm0","SRi6",
"nm9441561","xGa10",
"nm9429964","SRi5",
"nm9429964","SRi5",
"nm9440429","SRi2",
"nm0","SRi3",
"nm9431314","RaK15",
"nm9438981","RaK15",
"nm9438982","RaK15",
"nm9429097","RaK15",
"nm9436023","RaK15",
"nm9438983","RaK15",
"nm9428536","RaK15",
"nm9438984","RaK15",
"nm0","HDc40",
"nm0","FLd5",
"nm0","TeK10",
"nm9429770","LMf10",
"nm0","FLd7",
"nm0","PCr10",
"nm0","JGo1",
"nm9430630","GyR10",
"nm9430947","GyR10",
"nm9424513","GyR10",
"nm9426457","GyR10",
"nm9430628","GyR10",
"nm9426939","GyR10",
"nm9429565","GyR10",
"nm0","IgR12",
"nm0","HBn12",
"nm9423398","IgR5",
"nm9425118","IgR5",
"nm9427870","IgR5",
"nm9427439","IgR5",
"nm9429654","IgR5",
"nm9431730","IgR5",
"nm9427618","IgR5",
"nm9426715","IgR5",
"nm9424273","IgR5",
"nm9427050","IgR5",
"nm9429964","IgR5",
"nm9428101","IgR14",
"nm9427261","IgR14",
"nm9429031","IgR14",
"nm9424776","IgR14",
"nm9424926","IgR14",
"nm9424357","IgR14",
"nm9424095","IgR14",
"nm9425853","IgR14",
"nm0","HBn10",
"nm9425473","IgR10",
"nm9426850","IgR10",
"nm9429213","IgR10",
"nm9424273","IgR10",
"nm9429418","IgR10",
"nm9424540","IgR10",
"nm9432881","IgR10",
"nm9423515","IgR10",
"nm9423354","IgR19",
"nm9427117","IgR19",
"nm9426073","IgR19",
"nm9424672","IgR19",
"nm9423915","IgR19",
"nm9424351","IgR19",
"nm9429756","IgR15",
"nm9423263","IgR15",
"nm9424534","IgR15",
"nm9429596","IgR15",
"nm9434589","IgR15",
"nm9423867","IgR15",
"nm9423901","IgR15",
"nm9425613","IgR15",
"nm0","HBn18",
"nm0","HBn15",
"nm9425857","CDM80",
"nm9423883","CDM80",
"nm9428435","CDM80",
"nm9423489","CDM80",
"nm9425116","CDM80",
"nm9424594","CDM80",
"nm9424655","CDM80",
"nm9429587","CDM80",
"nm9429734","CDM80",
"nm9431877","CDM80",
"nm9423213","CDM80",
"nm9424051","CDM80",
"nm9424813","CDM80",
"nm9425676","CDM80",
"nm9428687","CDM80",
"nm9428128","CDM80",
"nm9427858","CDM80",
"nm9429964","CDM80",
"nm9425251","HDc50",
"nm9427675","HDc50",
"nm9426306","HDc50",
"nm9434600","HDc50",
"nm9434601","HDc50",
"nm9434602","HDc50",
"nm9434603","HDc50",
"nm9429303","HLaD55",
"nm0","HDc56",
"nm0","GaK2",
"nm9431678","HBn25",
"nm9434557","HBn25",
"nm9429318","HBn25",
"nm9428201","HBn25",
"nm9434558","HBn25",
"nm9429837","HBn25",
"nm9432998","HBn25",
"nm0","GaK1",
"nm9428453","GaK4",
"nm9427668","GaK4",
"nm9424234","GaK4",
"nm9423146","GaK4",
"nm9424221","GaK4",
"nm9429363","GaK4",
"nm9429581","RA2",
"nm9428755","RA2",
"nm9423402","RA2",
"nm9425761","RA2",
"nm9425931","RA2",
"nm9425949","RA2",
"nm9427345","RA2",
"nm9426947","RA2",
"nm0","GaK3",
"nm0","RA1",
"nm9431522","IPq10",
"nm9435445","IPq10",
"nm9428812","IPq10",
"nm9431095","IPq10",
"nm9435446","IPq10",
"nm9429763","IPq10",
"nm9426798","GaK6",
"nm9426612","GaK6",
"nm9425280","GaK6",
"nm9424008","GaK6",
"nm9433728","GaK6",
"nm9425949","RA4",
"nm9423246","RA4",
"nm9427268","RA4",
"nm9426619","RA4",
"nm0","IPq15",
"nm0","HBn21",
"nm9425473","GaK5",
"nm9424830","GaK5",
"nm9427917","GaK5",
"nm9428690","GaK5",
"nm9431039","GaK5",
"nm9433727","GaK5",
"nm9427771","RA3",
"nm9428254","RA3",
"nm9427786","RA3",
"nm9423693","RA3",
"nm9423947","RA3",
"nm9423958","RA3",
"nm9425167","RA3",
"nm9425457","RA3",
"nm9425592","RA3",
"nm9425949","RA3",
"nm9426493","RA3",
"nm9428641","RA3",
"nm9432050","RA3",
"nm9425871","RA3",
"nm9428110","RA3",
"nm9423776","RA3",
"nm9428453","GaK7",
"nm9427268","GaK7",
"nm9427029","GaK7",
"nm9427548","GaK7",
"nm9428838","GaK7",
"nm9431612","GaK7",
"nm9428734","GaK7",
"nm9433729","GaK7",
"nm9426420","RA5",
"nm9425167","RA5",
"nm9425353","RA5",
"nm9425996","RA5",
"nm9424143","RA5",
"nm9423581","RA5",
"nm9428774","RA5",
"nm9427345","RA5",
"nm9426126","RA5",
"nm9438956","RA5",
"nm9425749","RA5",
"nm9431931","RA5",
"nm9425906","RA5",
"nm9423412","RA5",
"nm9438957","RA5",
"nm9438014","RA5",
"nm9429964","RA5",
"nm9429964","RA5",
"nm9424762","RA8",
"nm9438958","RA8",
"nm9431142","RA8",
"nm9438959","RA8",
"nm9425209","RA8",
"nm9430863","PCa10",
"nm9438583","PCa10",
"nm9438584","PCa10",
"nm9438585","PCa10",
"nm9438586","PCa10",
"nm9438587","PCa10",
"nm9438588","PCa10",
"nm9438589","PCa10",
"nm9438590","PCa10",
"nm9438591","PCa10",
"nm0","LeJ16",
"nm9429924","PeS10",
"nm9423690","PeS10",
"nm9423616","PeS10",
"nm9423962","PeS10",
"nm9425924","PeS10",
"nm0","LeJ11",
"nm9423680","LeJ10",
"nm9429964","LeJ10",
"nm9429633","LeJ10",
"nm9427300","LeJ10",
"nm9427272","LeJ10",
"nm9429922","LeJ10",
"nm9423444","LeJ10",
"nm9433024","LeJ10",
"nm9426836","LeJ10",
"nm9429964","LeJ10",
"nm9429408","LeJ10",
"nm9437013","LeJ10",
"nm9429964","LeJ10",
"nm9429964","LeJ10",
"nm9437014","LeJ10",
"nm9437015","LeJ10",
"nm9437016","LeJ10",
"nm9437017","LeJ10",
"nm9423315","LeJ10",
"nm9425486","LeJ10",
"nm0","GrM1",
"nm9423680","LeJ12",
"nm9423432","LeJ12",
"nm9423656","LeJ12",
"nm9425985","LeJ12",
"nm9423550","LeJ12",
"nm9423683","LeJ12",
"nm9427742","LeJ12",
"nm9429341","RaK3",
"nm9427739","RaK3",
"nm9441684","Z4810",
"nm9441685","Z4810",
"nm9441686","Z4810",
"nm9441687","Z4810",
"nm0","AMx5",
"nm0","HDc60",
"nm9431974","RaK8",
"nm9428175","RaK8",
"nm9425260","RaK8",
"nm0","AMx1",
"nm9435334","RaK9",
"nm9424466","RaK9",
"nm9429146","RaK9",
"nm9429964","RaK9",
"nm9424724","RaK9",
"nm9429197","IgR2",
"nm9435178","IgR2",
"nm9424534","IgR2",
"nm9427461","IgR2",
"nm9435179","IgR2",
"nm9435180","IgR2",
"nm9435181","IgR2",
"nm9428795","RaK7",
"nm9423318","RaK7",
"nm9427205","RaK7",
"nm9424514","RaK7",
"nm9427645","RaK5",
"nm9424128","RaK5",
"nm9423263","RaK5",
"nm9423342","RaK5",
"nm9423680","RaK5",
"nm9438975","RaK5",
"nm9423951","RaK5",
"nm9438976","RaK5",
"nm9438977","RaK5",
"nm9424294","RaK5",
"nm9438978","RaK5",
"nm9438979","RaK5",
"nm9426612","IFa25",
"nm9427320","IFa25",
"nm9427828","IFa25",
"nm9430448","IFa25",
"nm9426549","IFa25",
"nm9434530","JGs6",
"nm9428615","JGs6",
"nm9435898","JGs6",
"nm9430156","JGs6",
"nm9423212","JGs6",
"nm9429464","SuR5",
"nm9427140","SuR5",
"nm9431364","SuR5",
"nm9426518","IFa24",
"nm9428532","IFa24",
"nm9435143","IFa24",
"nm9424836","IFa24",
"nm9425373","IFa24",
"nm0","RiQ30",
"nm0","IGB20",
"nm9423311","JHr20",
"nm9426331","JHr20",
"nm9428094","JHr20",
"nm9435915","JHr20",
"nm9435916","JHr20",
"nm9435917","JHr20",
"nm9435841","JHr20",
"nm9423699","JHr20",
"nm9428715","RiQ35",
"nm9439410","RiQ35",
"nm9426156","RiQ35",
"nm9437104","RiQ35",
"nm9428923","RiQ35",
"nm9428824","RiQ35",
"nm9434365","RiQ35",
"nm9426346","RiQ35",
"nm9428639","RiQ35",
"nm9429772","RiQ35",
"nm9426615","HRo2",
"nm9425677","HRo2",
"nm9433007","HRo2",
"nm9429301","HRo2",
"nm9425079","HRo2",
"nm9434111","GOl1",
"nm9434112","GOl1",
"nm9434113","GOl1",
"nm9434114","GOl1",
"nm9434115","GOl1",
"nm9429964","GOl1",
"nm9427320","IFa28",
"nm9427373","IFa28",
"nm9429321","IFa28",
"nm9426937","IFa28",
"nm9424200","IFa28",
"nm0","AA1",
"nm9427108","HRo5",
"nm9434899","HRo5",
"nm9424125","HRo5",
"nm0","AA2",
"nm9424890","DCh25",
"nm9424225","IsS10",
"nm9435538","IsS10",
"nm9425857","GnP10",
"nm9424085","GnP10",
"nm9428064","GnP10",
"nm9423806","GnP10",
"nm9434099","GnP10",
"nm9426448","GnP10",
"nm9434100","GnP10",
"nm9428031","GnP10",
"nm9428504","GnP10",
"nm9434236","IsS11",
"nm9435539","IsS11",
"nm9435540","IsS11",
"nm9435541","IsS11",
"nm9435542","IsS11",
"nm9427726","RiQ29",
"nm9424305","RiQ29",
"nm9429037","RiQ29",
"nm9424347","RiQ29",
"nm9426438","RiQ29",
"nm9424316","RiQ29",
"nm9426870","RiQ29",
"nm9427144","IFr40",
"nm9429086","IFr40",
"nm9431170","IFr40",
"nm9435156","IFr40",
"nm9435157","IFr40",
